set_id,price,brand,Format,Farbe,Verpackungseinheit,Papierstaerke
11582387,2.701027,Mondi,DIN A4 (210 x 297 mm),weiss,100,100
7524065,10.410617,Inapa,DIN A3 (297 x 420 mm),unknown,250,120
13173020,20.025593,HP,DIN A3 (297 x 420 mm),weiss,250,200
3002159,5.3679166,Clairefontaine,DIN A4 (210 x 297 mm),gruen,500,80
16248628,4.936667,Pro Office,DIN A4 (210 x 297 mm),unknown,500,80
8223565,4.1059995,Arjowiggins,unknown,beige,100,90
1440839,10.678481,Multicopy,DIN A4 (210 x 297 mm),weiss,500,120
3939941,11.97,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
4365567,12.115516,Clairefontaine,DIN A3 (297 x 420 mm),weiss,125,250
353774,16.357506,Lyreco,DIN A3 (297 x 420 mm),gelb,500,80
8522081,33.176693,HP,DIN A3 (297 x 420 mm),weiss,20,250
10465041,12.513027,Clairefontaine,DIN A3 (297 x 420 mm),hellgruen,500,80
3321991,14.814494,Mondi,DIN A3 (297 x 420 mm),orange,500,160
8107336,22.408005,Arjowiggins,unknown,unknown,100,240
6443292,7.444999,Sigel,DIN A4 (210 x 297 mm),weiss,25,160
5844737,48.80485,Papier Union,unknown,unknown,100,240
592181,9.9197,Staples,DIN A3 (297 x 420 mm),hellblau,500,80
7942098,22.83794,Papyrus,DIN A4 (210 x 297 mm),rosa,250,160
966064,2.2208333,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),weiss,35,120
16211322,7.7059984,Pro Office,DIN A3 (297 x 420 mm),weiss,500,80
2541438,16.622776,Unbekannt,DIN A3 (297 x 420 mm),gelb,250,160
11645744,53.234997,CreativPapier,DIN A3 (297 x 420 mm),weiss,250,90
5144792,7.870691,Mondi,unknown,unknown,500,80
10509957,13.585698,Clairefontaine,DIN SRA3 (320 x 450 mm),weiss,500,100
3820331,27.1925,Mondi,DIN A3 (297 x 420 mm),weiss,125,300
58133,20.063063,Clairefontaine,unknown,kirschrot,250,160
2202017,13.394663,Papyrus,DIN A4 (210 x 297 mm),gelb,250,120
8187445,15.642668,Mondi,DIN A4 (210 x 297 mm),weiss,1250,200
13269309,4.941666,Trophee,DIN A4 (210 x 297 mm),hellgelb,500,80
5123862,7.1449623,HP,DIN A4 (210 x 297 mm),weiss,500,90
2759256,16.357506,Lyreco,DIN A3 (297 x 420 mm),rot,500,80
15977370,14.696167,Clairefontaine,unknown,gelb,250,120
6594124,4.603333,Clairefontaine,DIN A4 (210 x 297 mm),violett,50,160
5840390,2.4199996,Papier Union,unknown,grau,100,90
3403654,7.396286,Mondi,DIN A4 (210 x 297 mm),orange,500,160
9232295,15.182677,Epson,DIN A4 (210 x 297 mm),hellweiss,50,178
8223596,4.1034994,Arjowiggins,unknown,vanille,100,90
10611789,8.004668,RecyStar,DIN A4 (210 x 297 mm),beige,250,160
6118264,17.264952,Clairefontaine,unknown,blau,1000,160
7575602,19.5378,Epson,DIN A4 (210 x 297 mm),weiss,10,167
7483924,9.325335,Mayer-Kuvert-network,DIN A4 (210 x 297 mm),blau,250,80
14758885,5.112727,Image,DIN A4 (210 x 297 mm),weiss,500,70
13291065,20.232494,Clairefontaine,DIN A4 (210 x 297 mm),kamel,2500,80
12311589,9.476173,Mondi,DIN A4 (210 x 297 mm),blau,250,160
14115797,3.0980191,Unbekannt,DIN A4 (210 x 297 mm),unknown,500,80
5325151,16.285816,Clairefontaine,DIN A4 (210 x 297 mm),rosa,1000,160
10552043,9.807239,projectiondesign,DIN A4 (210 x 297 mm),weiss,500,100
12451883,2.2116668,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),hellblau,35,120
3454259,11.162398,Clairefontaine,DIN A4 (210 x 297 mm),gelb,250,120
82822,6.6870003,Igepa,DIN A4 (210 x 297 mm),gelb,250,160
5799530,10.59076,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,200,120
13212239,6.9344616,Mondi,DIN A4 (210 x 297 mm),weiss,250,200
16205657,5.2735777,Canon,DIN A4 (210 x 297 mm),weiss,500,80
7235643,5.632499,Discovery,DIN A4 (210 x 297 mm),weiss,500,75
4196012,21.156664,Image,DIN SRA3 (320 x 450 mm),weiss,125,280
5412912,5.618259,Mondi,DIN A4 (210 x 297 mm),rosa,250,160
10591630,5.132001,Papier Union,unknown,braun,100,120
16198813,10.532822,Sigel,DIN A4 (210 x 297 mm),hochweiss,20,170
8755653,4.5950007,Data Copy,DIN A4 (210 x 297 mm),weiss,500,80
11731438,2.5533333,Portucel Soporcel,DIN A4 (210 x 297 mm),weiss,500,80
11939633,24.953735,Pioneer Electronics,DIN A4 (210 x 297 mm),weiss,2500,80
8820187,1.8746341,Staufen,DIN A4 (210 x 297 mm),gelb,50,80
15911668,18.246248,Mondi,DIN A3 (297 x 420 mm),weiss,250,160
8889055,8.909905,Clairefontaine,DIN A3 (297 x 420 mm),weiss,250,120
15188595,7.394694,Mondi,DIN A4 (210 x 297 mm),weiss,250,200
4814364,7.964484,Clairefontaine,DIN A3 (297 x 420 mm),weiss,250,120
7798758,42.02158,HP,unknown,hochweiss,unknown,130
10464667,48.856853,Papier Union,DIN A2 (420 x 594 mm),taubengrau,100,240
12127256,15.176306,Xerox,DIN A3 (297 x 420 mm),weiss,500,100
4538276,48.390827,CreativPapier,DIN A3 (297 x 420 mm),weiss,50,255
2083036,3.646667,Xerox,DIN A4 (210 x 297 mm),weiss,500,75
11144145,4.4630947,Unbekannt,unknown,weiss,500,80
7106250,13.404497,Clairefontaine,unknown,orange,250,160
972564,6.3479834,Schaefer Group,DIN A4 (210 x 297 mm),weiss,250,100
14525263,3.6857166,Igepa,DIN A4 (210 x 297 mm),fuchsia,500,80
2406997,21.670198,Mondi,DIN A3 (297 x 420 mm),weiss,150,280
13314280,8.652188,Sihl,DIN A4 (210 x 297 mm),weiss,50,280
10591625,21.121248,Papier Union,unknown,braun,100,120
8224192,11.612497,Arjowiggins,unknown,elfenbein,100,120
10591621,41.53799,Papier Union,unknown,braun,100,120
4196022,22.605833,Image,DIN SRA3 (320 x 450 mm),weiss,125,300
11884806,8.451427,Q-Connect,DIN A3 (297 x 420 mm),unknown,500,80
6857174,3.4466667,Image,DIN A5 (148 x 210 mm),weiss,500,80
1720468,5.116948,Image,DIN A4 (210 x 297 mm),weiss,250,120
10218050,7.204614,Lyreco,DIN A4 (210 x 297 mm),orange,500,80
14621968,25.98625,HP,unknown,weiss,250,200
3699841,40.37178,Igepa,DIN A3 (297 x 420 mm),weiss,250,190
9359753,12.291393,Clairefontaine,DIN A4 (210 x 297 mm),ocker,250,80
2608372,34.627945,Papyrus,DIN A4 (210 x 297 mm),chamois,500,80
6410172,4.369202,Inapa,DIN A4 (210 x 297 mm),hochweiss,500,80
8224196,11.624248,Arjowiggins,DIN A3 (297 x 420 mm),weiss,100,120
12962046,6.6670833,Clairefontaine,DIN A3 (297 x 420 mm),weiss,250,120
9826388,11.039999,Carl Berberich,DIN A4 (210 x 297 mm),weiss,250,160
329307,6.367381,Multicopy,DIN A4 (210 x 297 mm),weiss,500,80
1640495,12.620999,Arjowiggins,unknown,goldgelb,100,120
12785991,7.089166,Lyreco,DIN A4 (210 x 297 mm),rot,500,80
13039015,4.741228,Staples,DIN A4 (210 x 297 mm),lindgruen,500,80
15487323,11.198124,Avery Zweckform,unknown,weiss,45,230
8227239,5.0697494,Arjowiggins,unknown,rotorange,100,90
8550993,11.052208,Clairefontaine,unknown,hellgruen,250,120
10467716,12.57286,Data Copy,DIN A3 (297 x 420 mm),weiss,500,90
4538293,24.597498,CreativPapier,DIN A4 (210 x 297 mm),weiss,50,255
15773211,9.852917,Xerox,DIN A4 (210 x 297 mm),weiss,250,170
10625307,15.421577,Xerox,DIN A4 (210 x 297 mm),weiss,2500,80
12656113,74.11666,CreativPapier,DIN A4 (210 x 297 mm),weiss,500,unknown
2842568,43.43818,MultiOffset,unknown,weiss,250,170
3248167,9.860203,Xerox,unknown,weiss,500,80
5200688,10.447961,Image,DIN SRA3 (320 x 450 mm),weiss,125,250
4007817,21.106396,Antalis,DIN A4 (210 x 297 mm),weiss,2500,80
2040726,4.8634987,Steinbeis Papier,DIN A4 (210 x 297 mm),blau,500,80
15770138,18.255999,Mondi,DIN A3 (297 x 420 mm),weiss,500,90
11732740,10.4763365,Papyrus,DIN A3 (297 x 420 mm),unknown,500,80
14101186,28.672686,Papyrus,DIN A4 (210 x 297 mm),orange,1250,120
10605700,7.185,Papier Union,unknown,braun,100,170
10270600,57.10864,HP,unknown,weiss,unknown,90
9456911,14.625417,HP,DIN SRA3 (320 x 450 mm),weiss,250,120
12988652,5.2629166,Clairefontaine,DIN A4 (210 x 297 mm),rosa,250,160
9456916,19.417084,HP,DIN SRA3 (320 x 450 mm),weiss,250,160
11193149,12.449999,Papyrus,DIN A4 (210 x 297 mm),weiss,2500,75
10876500,9.194999,Clairefontaine,DIN A3 (297 x 420 mm),weiss,125,280
2365704,20.005836,Xerox,DIN A3 (297 x 420 mm),weiss,125,300
55252,3.8,Unbekannt,DIN A4 (210 x 297 mm),unknown,500,80
9463213,8.818334,Yes,DIN A3 (297 x 420 mm),weiss,500,75
15524875,32.874996,Avery Zweckform,DIN A3 (297 x 420 mm),weiss,100,120
11926361,7.5700455,Papyrus,unknown,weiss,500,80
908818,11.853498,Clairefontaine,unknown,grau,250,120
12722124,9.7474985,Mondi,DIN A4 (210 x 297 mm),weiss,125,350
2808630,17.779669,Rainbow,DIN A3 (297 x 420 mm),blau,250,160
2210395,7.6160364,Clairefontaine,DIN A3 (297 x 420 mm),gruen,500,unknown
7136078,25.4638,Unbekannt,DIN A4 (210 x 297 mm),weiss,2500,80
4105259,14.516894,Mondi,DIN A3 (297 x 420 mm),gold,500,160
5594401,3.9215336,5 Star,DIN A4 (210 x 297 mm),weiss,500,80
527878,543.7022,Staples,DIN A4 (210 x 297 mm),weiss,500,80
3135468,13.032426,Epson,DIN A4 (210 x 297 mm),weiss,15,255
8296643,10.8794565,Igepa,DIN A3 (297 x 420 mm),unknown,500,80
823578,9.377006,RecyStar,DIN A3 (297 x 420 mm),unknown,500,80
11316555,12.176562,Staples,unknown,unknown,100,240
16215893,4.1049995,Arjowiggins,unknown,elfenbein,100,90
10104281,5.1318893,Clairefontaine,DIN A4 (210 x 297 mm),beige,50,120
7785430,7.696152,Lyreco,DIN A4 (210 x 297 mm),blau,500,80
8236148,5.3452377,Steinbeis Papier,DIN A4 (210 x 297 mm),weiss,500,80
14966769,19.371668,Xerox,unknown,weiss,500,100
15312138,13.21921,Multicopy,DIN A3 (297 x 420 mm),weiss,500,100
8582519,4.924198,Igepa,DIN A4 (210 x 297 mm),gelb,unknown,80
4528062,8.99,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,200,100
99652,9.217916,Xerox,DIN A4 (210 x 297 mm),weiss,250,200
8512645,8.1918955,Clairefontaine,DIN A3 (297 x 420 mm),unknown,500,80
9483651,7.1647935,Papyrus,DIN A4 (210 x 297 mm),gelb,500,80
6620811,10.36915,Unbekannt,DIN A3 (297 x 420 mm),weiss,500,75
1400971,5.1370006,Papier Union,unknown,tuerkis,100,120
10470497,5.1399994,Papier Union,unknown,rot,100,170
14484243,11.048335,Image,DIN A3 (297 x 420 mm),weiss,500,80
7458135,54.75382,Papier Union,unknown,dunkelgruen,100,320
6216070,7.5295935,Portucel Soporcel,DIN A4 (210 x 297 mm),unknown,500,75
6413275,70.36767,Igepa,DIN A3 (297 x 420 mm),blau,400,190
14313893,7.189952,Pioneer Electronics,DIN A4 (210 x 297 mm),weiss,250,160
7501534,53.039425,Papier Union,unknown,zitronengelb,100,240
11646270,3.1622226,Antalis,DIN A4 (210 x 297 mm),weiss,500,80
15030363,508.73578,Schaefer Group,DIN A4 (210 x 297 mm),weiss,100000,80
7458131,108.18654,Papier Union,unknown,dunkelbraun,100,320
11510694,5.5316176,Papyrus,DIN A4 (210 x 297 mm),hellgruen,250,120
15773274,8.73125,Xerox,DIN A4 (210 x 297 mm),weiss,250,150
4199916,27.638748,Image,DIN SRA3 (320 x 450 mm),weiss,500,100
7683495,7.0828586,Clairefontaine,DIN A4 (210 x 297 mm),rot,500,80
241677,12.316363,Xerox,DIN A4 (210 x 297 mm),weiss,500,100
15053019,5.773203,Mondi,DIN A4 (210 x 297 mm),weiss,500,90
11472797,44.107914,HP,unknown,hochweiss,unknown,90
16004499,3.6437497,Papyrus,DIN A4 (210 x 297 mm),rot,250,80
7497729,24.769503,Papier Union,unknown,perlgrau,100,120
14181243,14.915294,Clairefontaine,unknown,rosa,1250,120
12478940,28.30133,HP,DIN A4 (210 x 297 mm),hochweiss,200,120
4476560,25.893337,Mondi,DIN SRA3 (320 x 450 mm),weiss,2000,100
11242646,561.8009,Double A,DIN A4 (210 x 297 mm),weiss,100000,80
5171665,18.339998,Océ,unknown,weiss,unknown,90
14993479,4.45625,Clairefontaine,DIN A4 (210 x 297 mm),korallenrot,250,120
10605767,29.885746,Papier Union,unknown,dunkelgruen,100,170
13599033,6.187142,Soennecken,DIN A4 (210 x 297 mm),weiss,500,80
13263881,11.414582,Clairefontaine,DIN A3 (297 x 420 mm),blau,250,160
7744944,26.516102,HP,DIN A4 (210 x 297 mm),weiss,2500,80
7923822,9.4113245,Clairefontaine,DIN A4 (210 x 297 mm),gelb,500,80
12128512,4.103167,Clairefontaine,DIN A4 (210 x 297 mm),weiss,500,60
12529156,6.4127417,Unbekannt,DIN A4 (210 x 297 mm),mittelgruen,250,120
6373732,12.415418,Papyrus,DIN A3 (297 x 420 mm),mittelblau,500,80
10591692,21.112999,Papier Union,unknown,dunkelgruen,100,120
7063488,36.600002,Canon,unknown,unknown,100,100
7497715,23.378,Papier Union,unknown,unknown,100,90
6021528,64.89307,Igepa,unknown,unknown,500,100
8785454,13.206483,Portucel Soporcel,DIN A4 (210 x 297 mm),weiss,2500,90
9484995,3.7039127,Clairefontaine,DIN A4 (210 x 297 mm),weiss,500,80
10464603,4.32475,Papier Union,unknown,grau,100,170
3060856,17.46761,Papyrus,DIN A4 (210 x 297 mm),unknown,2500,80
15921847,27.916752,Arjowiggins,unknown,ziegelrot,100,240
3079462,4.6078258,Sihl,DIN A4 (210 x 297 mm),hochweiss,50,180
7461792,22.019997,Papier Union,DIN A4 (210 x 297 mm),weiss,500,100
15928477,22.400505,Arjowiggins,unknown,perlgrau,100,240
15715383,15.432083,Xerox,DIN A3 (297 x 420 mm),weiss,500,80
7462209,7.1777496,Papier Union,unknown,dunkelbraun,100,170
14240320,15.442497,Mondi,DIN A3 (297 x 420 mm),weiss,125,250
5029093,6.4652495,Clairefontaine,DIN A5 (148 x 210 mm),rosa,1000,80
10591688,41.56285,Papier Union,unknown,dunkelgruen,100,120
10358330,5.6849995,Stora Enso,DIN A4 (210 x 297 mm),weiss,500,80
12627634,8.824836,Metsae,DIN A3 (297 x 420 mm),unknown,500,80
14497500,17.649172,Clairefontaine,DIN A3 (297 x 420 mm),weiss,500,80
10605780,58.904102,Papier Union,unknown,unknown,100,170
7207542,83.75833,CreativPapier,DIN A4 (210 x 297 mm),weiss,250,255
7429628,10.142661,5 Star,DIN A3 (297 x 420 mm),weiss,500,80
847569,29.941746,Papier Union,unknown,kirschrot,100,170
2868271,11.046982,Papyrus,DIN A4 (210 x 297 mm),mandarine,500,80
9706279,4.6311617,Portucel Soporcel,DIN A4 (210 x 297 mm),weiss,500,80
816422,23.605558,Mondi,DIN SRA3 (320 x 450 mm),weiss,250,200
13273264,2.6599998,TOP,DIN A4 (210 x 297 mm),weiss,500,80
10628431,7.7141294,Inapa,DIN A4 (210 x 297 mm),weiss,500,100
9462760,4.7969556,Yes,DIN A4 (210 x 297 mm),weiss,500,80
15658240,15.993638,Unbekannt,DIN A3 (297 x 420 mm),weiss,250,160
12785125,12.12517,Clairefontaine,DIN A3 (297 x 420 mm),orange,250,160
1703934,14.839526,Clairefontaine,DIN A3 (297 x 420 mm),hellblau,500,80
1627479,21.550278,Mondi,unknown,weiss,125,250
7464847,19.178493,Papier Union,unknown,rosa,100,240
7514833,10.444737,Unbekannt,DIN A3 (297 x 420 mm),weiss,500,75
5616315,8.080001,Océ,unknown,weiss,unknown,90
7920749,6.2899995,Unbekannt,unknown,weiss,500,80
4663410,42.877304,Clairefontaine,DIN A4 (210 x 297 mm),unknown,1000,160
9097131,5.6448817,Staples,DIN A4 (210 x 297 mm),blau,500,80
2175619,23.603468,Clairefontaine,DIN A4 (210 x 297 mm),gruen,100,120
10159357,20.46,Papier Union,unknown,unknown,100,90
6775595,11.396373,Papyrus,DIN A3 (297 x 420 mm),weiss,250,160
7464854,58.904106,Papier Union,unknown,creme,100,170
14846212,1.8778049,Staufen,DIN A4 (210 x 297 mm),orange,35,120
13846221,40.216732,Clairefontaine,unknown,gruen,500,80
1677710,11.732727,Multicopy,DIN A3 (297 x 420 mm),weiss,500,90
14056846,20.165712,Unbekannt,DIN A3 (297 x 420 mm),gruen,250,160
9367346,9.629208,Unbekannt,DIN A4 (210 x 297 mm),rot,250,160
1318820,3.1307502,Papier Union,unknown,grau,100,120
14485517,16.808119,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,200,150
10460292,6.6159997,Papier Union,unknown,gruen,100,240
10147370,24.774502,Papier Union,unknown,hellblau,100,120
2303450,6.487648,Soennecken,DIN A3 (297 x 420 mm),weiss,125,210
7497769,10.439249,Papier Union,unknown,perlgrau,100,90
5475653,19.380741,Double A,DIN A4 (210 x 297 mm),weiss,unknown,70
15740354,7.34125,Xerox,DIN A4 (210 x 297 mm),weiss,500,80
1358131,6.873373,5 Star,DIN A4 (210 x 297 mm),blau,500,80
2978992,5.3662505,Clairefontaine,DIN A4 (210 x 297 mm),blau,500,80
6866071,8.849999,Clairefontaine,DIN A3 (297 x 420 mm),gruen,500,80
2124069,23.755003,Unbekannt,DIN A4 (210 x 297 mm),weiss,2500,75
14626763,5.4545445,Image,DIN A4 (210 x 297 mm),weiss,500,60
5111095,4.3127275,Metsae,DIN A4 (210 x 297 mm),weiss,100,80
5845078,4.3209996,Papier Union,unknown,perlgrau,100,170
8255233,6.727997,Papyrus,DIN A4 (210 x 297 mm),gelb,500,80
8063882,12.63075,Arjowiggins,unknown,zitronengelb,100,120
10558141,4.181454,Staples,DIN A4 (210 x 297 mm),unknown,100,160
13422063,6.705075,Clairefontaine,unknown,violett,250,120
11295913,8.208876,Clairefontaine,DIN A4 (210 x 297 mm),gruen,500,80
14258564,2.3071449,Staples,DIN A5 (148 x 210 mm),weiss,500,80
10470532,34.975006,Arjowiggins,unknown,weiss,100,170
8223646,4.108249,Arjowiggins,unknown,gruen,100,90
263096,3.8658335,Xerox,DIN A4 (210 x 297 mm),weiss,500,75
5526370,5.4917436,Staples,DIN A4 (210 x 297 mm),beige,250,160
9119066,6.6279235,Mondi,unknown,weiss,125,300
715765,43.17732,Clairefontaine,unknown,gelb,250,160
8223641,9.449251,Arjowiggins,unknown,unknown,100,90
6741405,4.5575004,Clairefontaine,DIN A4 (210 x 297 mm),rosa,100,80
8774757,11.395925,Staples,DIN A3 (297 x 420 mm),maigruen,500,80
5929200,11.998922,Clairefontaine,unknown,grau,500,80
14854676,22.420881,Mondi,DIN A3 (297 x 420 mm),weiss,250,220
15921909,11.288252,Arjowiggins,unknown,gruen,100,240
15336900,16.712706,Clairefontaine,unknown,rosa,500,80
4754765,12.52761,Papyrus,DIN A3 (297 x 420 mm),violett,500,80
12686761,8.842337,Mondi,DIN A3 (297 x 420 mm),unknown,500,80
15096918,66.44814,Clairefontaine,DIN A4 (210 x 297 mm),sand,1000,210
2071933,4.8721256,Mondi,DIN A4 (210 x 297 mm),unknown,500,80
3826352,7.2542305,Mondi,DIN A4 (210 x 297 mm),vanille,250,160
15912176,7.4857497,Arjowiggins,unknown,perlgrau,100,170
3825028,18.616003,Océ,unknown,weiss,unknown,90
5096705,10.44138,Mondi,unknown,weiss,250,200
15966708,17.154585,Xerox,DIN SRA3 (320 x 450 mm),weiss,125,210
13321457,3.9729161,Clairefontaine,DIN A4 (210 x 297 mm),gelb,250,120
11165999,19.879705,Igepa,DIN A3 (297 x 420 mm),eisblau,500,80
8825047,3.1307502,Papier Union,unknown,grau,100,120
541340,14.936761,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,40,230
7393713,11.7075,Clairefontaine,DIN A4 (210 x 297 mm),gruen,250,210
7019285,18.33,Sigel,DIN A4 (210 x 297 mm),hochweiss,20,180
1295757,3.217107,Igepa,DIN A4 (210 x 297 mm),weiss,500,75
9159969,27.669617,HP,DIN A3 (297 x 420 mm),unknown,100,120
12571557,3.164333,Pro Office,DIN A4 (210 x 297 mm),weiss,500,80
8108760,4.1072493,Arjowiggins,unknown,aqua,100,90
6371039,9.934091,Papyrus,DIN A3 (297 x 420 mm),weiss,500,80
10450969,21.886667,Xerox,DIN A4 (210 x 297 mm),weiss,500,80
15619531,43.957283,Schaefer Group,DIN A3 (297 x 420 mm),weiss,2500,80
5838797,12.140251,Clairefontaine,DIN A3 (297 x 420 mm),goldgelb,250,160
11763868,5.3012505,Xerox,DIN A4 (210 x 297 mm),weiss,500,80
6857966,11.165072,Igepa,DIN A4 (210 x 297 mm),weiss,250,190
15770989,7.4857497,Arjowiggins,unknown,kieselgrau,100,170
11051674,7.156505,Unbekannt,DIN A4 (210 x 297 mm),mittelblau,250,120
2607857,44.17694,Papyrus,DIN A4 (210 x 297 mm),unknown,5000,80
8928265,2.5966666,Igepa,DIN A4 (210 x 297 mm),mittelgruen,100,80
12357800,20.946762,Multicopy,DIN A3 (297 x 420 mm),weiss,500,100
7140871,6.9408517,Mondi,DIN A4 (210 x 297 mm),gruen,500,80
3501922,9.232501,Clairefontaine,DIN A3 (297 x 420 mm),gelb,500,80
10606201,7.1764994,Papier Union,unknown,creme,100,170
918286,23.3425,CreativPapier,DIN A4 (210 x 297 mm),weiss,1000,50
13813290,7.329728,Clairefontaine,DIN A4 (210 x 297 mm),hochweiss,500,80
13280408,5.2625003,Clairefontaine,DIN A4 (210 x 297 mm),gruen,250,160
3450778,7.193842,Unbekannt,DIN A4 (210 x 297 mm),creme,500,80
10767356,13.929251,Clairefontaine,unknown,weiss,125,250
3609549,33.540833,Papyrus,DIN A4 (210 x 297 mm),unknown,500,80
15912156,17.522755,Arjowiggins,unknown,goldgelb,100,170
16046279,23.344072,Sigel,DIN A4 (210 x 297 mm),hochweiss,50,170
2227253,9.002219,Mondi,DIN A4 (210 x 297 mm),maigruen,250,160
16267030,7.9890814,Papyrus,DIN A4 (210 x 297 mm),neongelb,200,80
7501464,23.419752,Papier Union,unknown,ziegelrot,100,90
5365251,10.8791685,Xerox,DIN A4 (210 x 297 mm),weiss,500,80
7915417,6.7899995,Unbekannt,unknown,weiss,500,80
8166685,6.4024997,Igepa,DIN A4 (210 x 297 mm),weiss,250,160
10470576,41.861713,Papier Union,unknown,rot,100,170
5527662,6.8881645,Soennecken,DIN A4 (210 x 297 mm),orange,500,80
9458656,24.317083,HP,DIN SRA3 (320 x 450 mm),weiss,500,100
10470570,7.9135017,Papier Union,unknown,rot,100,240
12525694,3.791381,Unbekannt,unknown,weiss,500,80
12579458,5.786531,Soennecken,DIN A4 (210 x 297 mm),chamois,500,80
9285506,24.418898,Igepa,DIN A4 (210 x 297 mm),chamois,250,170
11139682,7.2660794,Mondi,DIN A4 (210 x 297 mm),gruen,250,160
8861583,82.94826,Papier Union,unknown,rosa,100,240
5534810,5.490337,Staples,DIN A4 (210 x 297 mm),gruen,250,160
13275050,5.26,Clairefontaine,DIN A4 (210 x 297 mm),rosa,250,160
1278367,25.911413,Mondi,DIN A4 (210 x 297 mm),weiss,2500,100
16210993,15.288852,Igepa,DIN A4 (210 x 297 mm),rosa,250,120
9850098,18.072344,Unbekannt,DIN A4 (210 x 297 mm),tiefblau,500,80
12304432,2.3177779,Unbekannt,DIN A4 (210 x 297 mm),weiss,500,unknown
3391097,12.10762,Xerox,unknown,weiss,250,120
14416171,24.640072,Papyrus,DIN A4 (210 x 297 mm),blau,250,160
8680445,23.564098,Avery Zweckform,DIN A4 (210 x 297 mm),weiss,50,200
15770956,8.1224985,Arjowiggins,unknown,zitronengelb,100,170
2784171,13.096203,Xerox,unknown,weiss,500,100
9308202,5.6040006,Papyrus,DIN A4 (210 x 297 mm),weiss,500,80
1663942,16.234167,HP,unknown,weiss,125,250
9807267,11.222917,Clairefontaine,DIN A3 (297 x 420 mm),weiss,500,110
11795467,3.958572,HP,DIN A4 (210 x 297 mm),weiss,unknown,120
14462017,7.436802,Mondi,DIN A4 (210 x 297 mm),weiss,500,100
1695524,21.79167,HP,unknown,weiss,125,300
10767364,11.04775,Clairefontaine,DIN A3 (297 x 420 mm),weiss,125,250
10767369,10.468748,Clairefontaine,unknown,weiss,125,210
15474905,4.112578,Double A,DIN A4 (210 x 297 mm),weiss,500,80
2188070,5.241978,RecyStar®,DIN A4 (210 x 297 mm),rosa,500,80
12176275,18.882915,Unbekannt,DIN A4 (210 x 297 mm),unknown,2500,80
5111915,8.64,Clairefontaine,DIN A4 (210 x 297 mm),lachs,500,80
11782169,4.880249,Steinbeis Papier,DIN A4 (210 x 297 mm),gelb,500,80
7011365,15.798968,Clairefontaine,DIN A3 (297 x 420 mm),elfenbein,500,100
8887371,13.735713,Papyrus,DIN A3 (297 x 420 mm),gruen,500,80
7458230,108.1331,Papier Union,unknown,braun,100,320
4955902,4.224848,Metsae,DIN A4 (210 x 297 mm),weiss,500,80
8172482,6.0350366,Papyrus,DIN A4 (210 x 297 mm),beige,250,160
7373250,4.263698,Portucel Soporcel,DIN A4 (210 x 297 mm),weiss,500,80
3089618,7.358621,Mondi,DIN A4 (210 x 297 mm),grau,500,160
8772958,29.268532,HP,unknown,weiss,unknown,90
7275712,38.032932,Clairefontaine,DIN A3 (297 x 420 mm),blau,250,160
10606274,9.952749,Papier Union,unknown,blauviolett,100,240
9989261,13.473794,Papyrus,DIN A4 (210 x 297 mm),gelb,1250,160
15925431,3.6333337,Brunnen Baier & Schneider,DIN A4 (210 x 297 mm),beige,25,120
8854461,4.355526,Staples,DIN A4 (210 x 297 mm),unknown,250,80
15843936,6.718093,Papyrus,DIN A4 (210 x 297 mm),blau,500,80
